"GeneID","GeneSymbol","GeneBiotype","Myometrim-55_12640","Myometrium-55_11564","Myometrium-55.11911","061919Myometrium","Myometrium-55_12745","Fibroid55-12906","Fibroid-55_12382","Fibroid-55_12640","Fibroid-55_12843","Fibroid061919"
"ENSG00000138792","ENPEP","Gene",6,48,11,61,108,210,27,20,86,359
"ENSG00000250511","RP11-380D23.1","Gene",0,NA,0,1,0,0,0,0,0,1
"ENSG00000250103","RP11-380D23.2","Gene",0,NA,0,0,1,0,0,0,0,0
"ENSG00000164093","PITX2","Gene",0,2,0,0,1,5,1,0,4,5
"ENSG00000249519","LINC01438","Gene",0,0,0,0,0,0,0,0,0,1
"ENSG00000248656","RP11-255I10.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000250855","RP11-269F21.1","Gene",0,NA,0,0,0,2,0,0,0,0
"ENSG00000248432","RP11-269F21.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000249815","RP11-269F21.3","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000174749","C4orf32","Gene",77,NA,52,593,22,87,73,62,570,102
"ENSG00000260526","RP11-73K9.2","Gene",0,NA,4,1,2,10,1,0,4,13
"ENSG00000138660","AP1AR","Gene",57,231,38,112,29,262,47,44,222,158
"ENSG00000272567","RP11-73K9.3","Gene",0,NA,0,1,0,0,0,0,3,0
"ENSG00000145365","TIFA","Gene",80,300,78,165,27,45,81,54,199,93
"ENSG00000073331","ALPK1","Gene",42,219,52,170,77,302,36,40,165,251
"ENSG00000178403","NEUROG2","Gene",0,0,0,0,1,1,0,0,0,1
"ENSG00000249509","RP11-402J6.1","Gene",0,NA,0,0,0,1,0,0,0,1
"ENSG00000138658","ZGRF1","Gene",24,61,13,36,26,248,9,17,35,59
"ENSG00000174720","LARP7","Gene",216,1145,260,671,174,593,262,178,504,324
"ENSG00000249532","RP11-148B6.1","Gene",1,NA,1,1,0,1,4,1,2,2
"ENSG00000250046","RP11-148B6.2","Gene",0,NA,0,0,0,1,0,0,0,0
"ENSG00000145362","ANK2","Gene",17,112,60,111,212,626,42,25,157,189
"ENSG00000251126","RP11-119H12.6","Gene",1,NA,1,1,0,4,0,0,2,3
"ENSG00000248152","RP11-650J17.1","Gene",0,NA,0,0,0,1,0,0,1,1
"ENSG00000249373","RP11-650J17.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000145349","CAMK2D","Gene",157,679,184,373,119,651,145,89,465,453
"ENSG00000180801","ARSJ","Gene",8,114,29,39,16,8,9,11,76,29
"ENSG00000249304","RP11-26P13.2","Gene",0,NA,0,0,1,0,0,0,0,0
"ENSG00000174607","UGT8","Gene",1,62,6,20,0,37,6,2,1,23
"ENSG00000138653","NDST4","Gene",0,0,0,1,3,14,0,0,3,6
"ENSG00000248173","RP11-659O3.1","Gene",0,NA,0,0,0,1,0,0,0,1
"ENSG00000270394","MTRNR2L13","Gene",0,0,0,0,0,0,0,0,1,0
"ENSG00000250791","RP11-55L3.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000174599","TRAM1L1","Gene",4,73,0,19,1,30,7,7,42,22
"ENSG00000224932","AC107399.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000228358","AC113617.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000236922","LINC01378","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000229565","AC108056.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000164100","NDST3","Gene",1,5,0,6,1,0,2,6,3,13
"ENSG00000269893","SNHG8","Gene",1614,5953,777,3516,409,354,1025,731,2235,1068
"ENSG00000164099","PRSS12","Gene",4,33,0,6,1,3,42,3,6,44
"ENSG00000281731","RP11-384K6.8","Gene",1,NA,1,2,0,1,1,1,2,2
"ENSG00000145388","METTL14","Gene",88,577,115,323,68,330,147,82,258,262
"ENSG00000150961","SEC24D","Gene",111,340,136,293,155,983,190,110,398,504
"ENSG00000172403","SYNPO2","Gene",27,283,319,317,1795,23742,64,342,1973,5580
"ENSG00000172399","MYOZ2","Gene",0,1,1,1,0,29,1,0,1,10
"ENSG00000145390","USP53","Gene",210,807,117,813,386,704,174,108,435,860
"ENSG00000164096","C4orf3","Gene",867,4594,1080,3204,283,865,1129,1066,3927,1523
"ENSG00000145384","FABP2","Gene",0,1,3,0,0,1,0,1,2,0
"ENSG00000260091","RP11-33B1.4","Gene",0,NA,0,0,0,0,0,1,0,1
"ENSG00000250950","RP11-33B1.3","Gene",1,NA,0,1,2,10,0,0,0,10
"ENSG00000138735","PDE5A","Gene",13,153,12,54,31,366,28,33,57,198
"ENSG00000250772","LINC01365","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000250392","RP11-700N1.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000253825","RP11-96A1.5","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000164109","MAD2L1","Gene",13,99,31,29,10,33,27,13,103,61
"ENSG00000250938","RP11-679C8.2","Gene",2,NA,2,6,2,40,1,1,8,43
"ENSG00000249409","RP11-501E14.1","Gene",0,NA,0,0,0,1,0,0,0,1
"ENSG00000138738","PRDM5","Gene",19,165,16,137,73,315,14,47,161,196
"ENSG00000173376","NDNF","Gene",18,187,14,49,5,12,10,26,67,9
"ENSG00000250344","RP11-647P12.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000050730","TNIP3","Gene",12,11,9,4,0,1,8,7,5,15
"ENSG00000186867","QRFPR","Gene",1,5,0,2,0,0,1,0,2,2
"ENSG00000164111","ANXA5","Gene",1850,6024,1579,5723,693,2046,1600,1575,6629,2394
"ENSG00000164112","TMEM155","Gene",0,1,0,0,0,3,0,0,1,0
"ENSG00000226757","PP12613","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000123737","EXOSC9","Gene",105,470,119,287,58,213,147,54,251,184
"ENSG00000145386","CCNA2","Gene",7,28,13,6,9,75,10,11,71,33
"ENSG00000138686","BBS7","Gene",56,347,63,233,54,258,68,68,218,198
"ENSG00000261501","RP11-63B13.1","Gene",0,NA,0,3,0,0,0,1,0,2
"ENSG00000138741","TRPC3","Gene",1,0,1,1,4,25,4,2,3,6
"ENSG00000138688","KIAA1109","Gene",249,1029,309,707,826,3098,276,308,808,1508
"ENSG00000164113","ADAD1","Gene",0,0,0,0,0,1,0,0,0,1
"ENSG00000109471","IL2","Gene",2,8,3,3,0,1,1,0,4,44
"ENSG00000138684","IL21","Gene",0,1,2,0,0,0,0,0,0,1
"ENSG00000227145","IL21-AS1","Gene",0,0,0,2,0,1,1,3,1,1
"ENSG00000181004","BBS12","Gene",8,57,16,37,7,33,19,16,39,41
"ENSG00000138685","FGF2","Gene",41,280,18,313,80,655,25,19,282,307
"ENSG00000273007","RP11-170N16.3","Gene",0,NA,0,0,2,16,0,0,4,12
"ENSG00000170917","NUDT6","Gene",21,189,19,82,12,79,23,17,73,61
"ENSG00000145375","SPATA5","Gene",57,184,46,112,42,184,46,50,112,159
"ENSG00000164056","SPRY1","Gene",3911,5291,478,18503,1529,1264,1524,976,4994,2813
"ENSG00000249125","RP11-381N20.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000251526","RP11-381N20.1","Gene",0,NA,0,1,0,1,0,0,0,2
"ENSG00000249464","LINC01091","Gene",0,14,6,13,1,7,22,2,9,80
"ENSG00000226655","AC096732.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000249837","CTD-2325B11.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000261083","RP11-93I21.3","Gene",0,NA,0,0,0,4,0,0,1,4
"ENSG00000151458","ANKRD50","Gene",32,283,27,138,46,528,28,109,265,186
"ENSG00000196159","FAT4","Gene",51,479,36,202,76,179,51,62,290,111
"ENSG00000250149","RP11-399F2.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000251649","RP11-318I4.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000250945","RP11-810P8.1","Gene",0,NA,0,0,0,1,0,0,0,0
"ENSG00000248491","RP11-125O18.1","Gene",1,NA,0,2,1,1,5,0,3,1
"ENSG00000164066","INTU","Gene",29,246,33,145,202,974,35,67,126,900
"ENSG00000151475","SLC25A31","Gene",0,0,0,0,0,1,0,0,0,2
"ENSG00000164070","HSPA4L","Gene",15,45,2,36,15,61,27,17,33,51
"ENSG00000261668","RP11-50D9.3","Gene",0,NA,0,0,0,16,0,0,0,15
"ENSG00000142731","PLK4","Gene",4,27,8,11,4,51,4,5,21,22
"ENSG00000164073","MFSD8","Gene",45,240,56,126,57,317,68,36,160,243
"ENSG00000164074","ABHD18","Gene",94,372,81,226,101,367,123,67,188,355
"ENSG00000138709","LARP1B","Gene",72,212,68,125,118,548,40,63,203,288
"ENSG00000164040","PGRMC2","Gene",57,520,54,362,50,372,97,34,260,305
"ENSG00000251432","RP11-420A23.1","Gene",1,NA,0,4,4,82,4,7,13,48
"ENSG00000273077","RP11-130C6.1","Gene",0,NA,0,0,0,0,0,0,1,0
"ENSG00000248187","RP11-184M15.1","Gene",1,NA,0,3,0,0,0,1,2,0
"ENSG00000248802","RP11-184M15.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000280711","JADRR","Gene",0,0,0,0,0,2,0,0,0,0
"ENSG00000077684","JADE1","Gene",145,609,194,418,117,880,139,118,422,697
"ENSG00000151466","SCLT1","Gene",134,394,225,275,86,230,207,98,246,253
"ENSG00000151470","C4orf33","Gene",70,179,91,121,22,65,75,41,122,99
"ENSG00000250193","RP11-419L4.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000246876","RP11-519M16.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000249618","RP11-422J15.1","Gene",0,NA,0,0,1,0,0,0,0,0
"ENSG00000251326","RP11-521E5.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000250503","RP11-401I19.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000250102","RP11-314N14.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000251676","RP11-614F17.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000251555","RP11-745L13.2","Gene",0,NA,0,0,0,6,0,0,0,0
"ENSG00000251598","RP11-789C2.1","Gene",0,NA,2,1,0,0,3,0,1,1
"ENSG00000249463","RP11-1E22.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000248369","RP11-62N21.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000251398","LINC01256","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000251488","RP11-404I7.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000249513","RP11-404I7.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000250241","RP11-9G1.3","Gene",0,NA,0,1,0,31,0,0,1,13
"ENSG00000138650","PCDH10","Gene",2,24,1,7,0,146,1,2,2,24
"ENSG00000251388","RP11-427M20.1","Gene",1,NA,0,0,0,3,0,0,0,3
"ENSG00000254535","PABPC4L","Gene",5,50,3,22,4,132,0,5,26,71
"ENSG00000251199","RP11-400D2.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000251291","RP11-400D2.3","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000249000","CTD-2012I17.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000249847","RP11-192C21.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000248434","RP11-553P9.2","Gene",0,NA,0,0,0,1,0,0,0,0
"ENSG00000248456","RP11-553P9.3","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000250865","RP11-780O17.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000248330","LINC00613","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000261166","RP11-775H9.3","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000251567","RP11-775H9.2","Gene",0,NA,0,0,0,0,0,0,0,1
"ENSG00000250665","RP11-775H9.1","Gene",0,NA,0,0,0,0,0,0,1,0
"ENSG00000248869","RP11-138I17.1","Gene",0,NA,1,0,0,4,1,0,0,4
"ENSG00000250341","RP11-785F11.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000189184","PCDH18","Gene",15,127,26,64,21,220,113,12,59,233
"ENSG00000251632","RP11-714L20.1","Gene",0,NA,0,0,0,0,0,0,0,1
"ENSG00000250126","RP13-884E18.2","Gene",0,NA,0,0,0,0,0,0,0,1
"ENSG00000250777","RP13-884E18.4","Gene",0,NA,0,0,0,0,0,0,1,0
"ENSG00000250034","RP11-793B23.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000248307","LINC00616","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000151012","SLC7A11","Gene",4,21,6,15,1,16,3,3,30,69
"ENSG00000249091","RP11-733C7.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000248397","LINC00498","Gene",0,0,0,0,0,1,0,0,0,0
"ENSG00000251372","LINC00499","Gene",0,0,0,0,0,0,0,1,0,1
"ENSG00000249381","LINC00500","Gene",0,0,0,0,0,1,0,0,0,1
"ENSG00000250977","RP11-173E2.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000250501","RP11-98O2.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000250195","RP11-371F15.3","Gene",0,NA,0,0,0,2,0,0,0,0
"ENSG00000250577","RP11-577B7.1","Gene",0,NA,0,0,0,1,0,0,0,0
"ENSG00000151014","NOCT","Gene",61,107,39,166,23,13,41,23,57,12
"ENSG00000109381","ELF2","Gene",399,1751,365,1146,204,872,411,288,938,631
"ENSG00000137463","MGARP","Gene",6,21,4,21,4,5,6,0,26,22
"ENSG00000109390","NDUFC1","Gene",591,3866,603,2585,145,453,547,775,3841,1400
"ENSG00000164134","NAA15","Gene",119,527,116,438,91,581,145,102,317,270
"ENSG00000273247","RP11-83A24.2","Gene",28,NA,50,79,56,198,52,33,80,255
"ENSG00000172007","RAB33B","Gene",55,203,41,197,24,132,64,47,134,70
"ENSG00000145391","SETD7","Gene",98,729,94,428,82,530,49,94,405,361
"ENSG00000272717","RP11-342I1.2","Gene",1,NA,0,2,2,3,0,0,2,2
"ENSG00000261268","RP11-308D13.3","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000085871","MGST2","Gene",419,3874,276,2748,97,609,253,414,5249,988
"ENSG00000196782","MAML3","Gene",58,276,41,116,123,326,46,88,115,303
"ENSG00000250698","RP11-392B6.1","Gene",0,NA,0,0,0,6,0,0,0,1
"ENSG00000153130","SCOC","Gene",182,1225,226,737,76,410,161,266,1035,449
"ENSG00000196951","SCOC-AS1","Gene",12,92,16,35,1,12,12,14,45,14
"ENSG00000153132","CLGN","Gene",0,16,0,9,0,2,1,1,1,81
"ENSG00000205301","MGAT4D","Gene",0,0,0,0,0,1,0,0,1,1
"ENSG00000179387","ELMOD2","Gene",60,272,77,157,56,587,57,55,206,381
"ENSG00000109424","UCP1","Gene",0,1,0,0,0,1,0,0,0,0
"ENSG00000109436","TBC1D9","Gene",118,243,46,136,41,195,33,56,301,197
"ENSG00000248335","RP11-102N12.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000273472","RP11-102N12.3","Gene",12,NA,1,28,3,8,1,8,33,10
"ENSG00000170153","RNF150","Gene",25,87,24,37,61,926,20,29,73,539
"ENSG00000109445","ZNF330","Gene",221,732,153,506,110,345,206,126,491,319
"ENSG00000248747","RP11-586L23.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000248810","RP11-362F19.1","Gene",34,NA,66,99,29,11,73,10,17,29
"ENSG00000272632","RP11-362F19.3","Gene",0,NA,2,0,1,0,2,0,0,3
"ENSG00000250141","RP11-208N20.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000164136","IL15","Gene",57,319,42,168,35,53,34,32,107,67
"ENSG00000109452","INPP4B","Gene",90,285,175,271,90,247,121,95,277,342
"ENSG00000251248","RP11-223C24.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000249806","RP11-223C24.1","Gene",5,NA,5,7,2,2,4,2,7,7
"ENSG00000250326","RP11-284M14.1","Gene",12,NA,16,39,12,12,9,11,12,40
"ENSG00000170185","USP38","Gene",142,311,84,198,39,295,104,45,208,171
"ENSG00000250969","RP11-364L4.3","Gene",0,NA,0,3,0,0,0,1,1,1
"ENSG00000109458","GAB1","Gene",84,307,55,274,285,695,40,108,233,546
"ENSG00000153147","SMARCA5","Gene",384,1244,353,860,352,1180,434,286,844,887
"ENSG00000245112","SMARCA5-AS1","Gene",21,46,15,50,6,6,16,14,48,8
"ENSG00000183090","FREM3","Gene",0,1,0,0,0,1,0,0,1,1
"ENSG00000246448","RP13-578N3.3","Gene",0,NA,0,2,0,0,0,0,0,0
"ENSG00000197465","GYPE","Gene",0,0,0,1,0,0,1,0,0,3
"ENSG00000251600","RP11-673E1.1","Gene",0,NA,0,2,0,4,2,0,0,3
"ENSG00000248828","RP11-673E1.4","Gene",0,NA,0,0,0,0,0,0,1,0
"ENSG00000250361","GYPB","Gene",1,0,3,0,10,2,3,1,3,0
"ENSG00000170180","GYPA","Gene",1,0,1,0,4,2,0,0,1,0
"ENSG00000261129","RP11-361D14.2","Gene",0,NA,0,0,0,1,0,0,0,0
"ENSG00000248890","HHIP-AS1","Gene",2,15,2,6,3,18,0,2,4,13
"ENSG00000164161","HHIP","Gene",3,18,3,11,3,5,0,1,1,3
"ENSG00000250406","RP13-539F13.3","Gene",0,NA,0,0,0,1,0,0,0,0
"ENSG00000164162","ANAPC10","Gene",70,398,72,276,36,94,64,65,232,130
"ENSG00000164163","ABCE1","Gene",166,793,184,669,114,567,169,163,676,378
"ENSG00000164164","OTUD4","Gene",93,337,64,233,90,542,73,74,336,385
"ENSG00000272727","RP11-142A22.4","Gene",0,NA,0,0,0,4,0,2,6,2
"ENSG00000170365","SMAD1","Gene",328,3053,150,1653,138,341,296,578,2008,397
"ENSG00000250582","SMAD1-AS2","Gene",0,1,0,1,0,1,0,1,2,0
"ENSG00000250902","SMAD1-AS1","Gene",4,7,0,4,0,3,2,4,13,1
"ENSG00000248686","RP11-557J10.5","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000151611","MMAA","Gene",33,121,29,64,10,72,34,17,75,50
"ENSG00000248356","RP11-557J10.4","Gene",0,NA,0,0,1,0,0,0,0,0
"ENSG00000237136","C4orf51","Gene",0,0,0,0,0,1,0,0,0,5
"ENSG00000151612","ZNF827","Gene",31,194,59,45,112,987,42,52,179,447
"ENSG00000251687","RP11-181K12.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000260303","RP11-203B7.2","Gene",0,NA,0,0,0,0,0,0,0,1
"ENSG00000251024","RP11-203B7.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000248809","LINC01095","Gene",0,0,1,0,0,0,0,0,0,0
"ENSG00000164167","LSM6","Gene",270,1136,349,669,80,237,369,214,1200,461
"ENSG00000250673","RP11-6L6.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000251010","RP11-6L6.7","Gene",0,NA,0,0,0,0,0,0,1,1
"ENSG00000120519","SLC10A7","Gene",35,130,38,113,37,150,39,21,120,133
"ENSG00000151615","POU4F2","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000137473","TTC29","Gene",0,9,8,20,0,1,0,0,0,144
"ENSG00000248764","RP11-292D4.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000248346","RP11-292D4.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000260090","RP11-292D4.3","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000151617","EDNRA","Gene",20,307,21,88,69,3257,363,158,186,801
"ENSG00000251688","RP11-752L20.5","Gene",0,NA,0,0,0,1,0,0,0,4
"ENSG00000251298","RP11-425A23.1","Gene",0,NA,4,1,2,0,1,1,0,5
"ENSG00000164168","TMEM184C","Gene",65,346,68,186,39,172,60,54,170,155
"ENSG00000164169","PRMT9","Gene",400,433,326,402,147,326,221,118,286,550
"ENSG00000071205","ARHGAP10","Gene",143,304,123,263,183,380,145,43,154,204
"ENSG00000151623","NR3C2","Gene",38,339,26,153,26,21,20,17,93,43
"ENSG00000250354","RP11-76G10.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000250357","RP11-503L19.1","Gene",0,NA,0,0,1,0,0,0,1,1
"ENSG00000249752","RP11-563M4.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000250252","RP11-342A1.1","Gene",0,NA,0,0,0,0,0,0,0,3
"ENSG00000248210","RP11-24I21.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000234828","RP11-526A4.1","Gene",0,NA,0,0,0,0,0,0,0,4
"ENSG00000250905","RP11-707F2.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000250704","RP11-423J7.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000170390","DCLK2","Gene",29,224,30,116,104,297,11,55,126,251
"ENSG00000198589","LRBA","Gene",161,518,180,277,175,504,179,115,262,499
"ENSG00000249690","RP11-1336O20.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000181541","MAB21L2","Gene",0,7,0,1,1,1,0,0,0,0
"ENSG00000145425","RPS3A","Gene",14024,79826,15449,36703,3881,8219,15962,11444,40104,13140
"ENSG00000109686","SH3D19","Gene",68,370,96,330,365,605,91,137,380,492
"ENSG00000270681","RP11-372K14.2","Gene",0,NA,0,4,2,5,0,0,3,2
"ENSG00000189099","PRSS48","Gene",0,0,0,0,0,1,0,0,0,0
"ENSG00000270265","RP11-731D1.4","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000251611","RP11-610P16.1","Gene",0,NA,1,4,2,1,1,3,1,7
"ENSG00000164142","FAM160A1","Gene",4,11,6,13,39,11,2,5,1,63
"ENSG00000251603","RP11-164P12.4","Gene",0,NA,1,0,1,1,0,0,0,2
"ENSG00000059691","GATB","Gene",36,194,38,98,23,63,28,20,143,127
"ENSG00000251455","RP11-164P12.3","Gene",0,NA,0,0,0,1,0,0,1,1
"ENSG00000249184","RP11-424M21.1","Gene",0,NA,0,0,0,1,0,0,0,1
"ENSG00000249708","RP11-503L23.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000249818","RP11-73G16.3","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000248991","RP11-73G16.2","Gene",0,NA,0,1,0,0,0,0,2,0
"ENSG00000245954","RP11-18H21.1","Gene",26,NA,66,14,5,7,8,19,51,27
"ENSG00000250706","RP11-18H21.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000251377","RP11-18H21.3","Gene",0,NA,0,0,0,0,0,0,0,1
"ENSG00000270302","RP11-461L13.4","Gene",0,NA,0,0,0,1,0,0,0,1
"ENSG00000270883","RP11-461L13.5","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000270750","RP11-461L13.3","Gene",0,NA,0,0,0,2,0,0,2,0
"ENSG00000109670","FBXW7","Gene",60,351,78,194,103,552,126,92,580,450
"ENSG00000270751","DEAR","Gene",1,NA,0,1,0,0,0,0,0,0
"ENSG00000268471","DKFZP434I0714","Gene",6,NA,16,29,9,80,5,15,29,40
"ENSG00000170006","TMEM154","Gene",96,166,82,136,38,26,94,27,80,82
"ENSG00000248571","RP11-768B22.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000164144","ARFIP1","Gene",180,857,166,518,107,449,188,145,471,412
"ENSG00000169989","TIGD4","Gene",1,15,4,5,0,14,1,0,3,20
"ENSG00000137460","FHDC1","Gene",7,42,7,45,8,7,5,7,26,11
"ENSG00000249022","RP11-285C1.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000109654","TRIM2","Gene",33,425,51,155,54,415,35,64,257,388
"ENSG00000121211","MND1","Gene",4,25,2,3,0,14,3,5,18,9
"ENSG00000121210","KIAA0922","Gene",148,NA,211,175,105,399,152,110,233,318
"ENSG00000137462","TLR2","Gene",212,141,54,145,69,82,88,57,97,44
"ENSG00000145428","RNF175","Gene",5,5,4,3,0,3,6,8,58,3
"ENSG00000249309","RP11-153M7.5","Gene",1,NA,0,0,0,0,0,0,0,0
"ENSG00000145423","SFRP2","Gene",591,430,129,1785,131,23,2237,12,2091,365
"ENSG00000280241","RP11-290O12.2","Gene",0,NA,0,0,0,0,1,0,0,1
"ENSG00000197410","DCHS2","Gene",1,5,3,9,16,52,1,2,9,11
"ENSG00000278981","RP11-9N12.2","Gene",0,NA,0,0,0,0,1,0,1,0
"ENSG00000280005","RP11-9N12.3","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000171566","PLRG1","Gene",163,788,183,407,74,362,157,116,384,237
"ENSG00000171564","FGB","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000171560","FGA","Gene",0,0,0,0,0,1,0,0,0,0
"ENSG00000171557","FGG","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000121207","LRAT","Gene",0,2,1,1,2,1,0,0,1,2
"ENSG00000249041","RP11-21G20.3","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000151962","RBM46","Gene",0,0,0,0,0,0,0,0,1,0
"ENSG00000250910","AC097467.2","Gene",0,NA,0,0,0,1,0,0,0,1
"ENSG00000250538","RP11-92A5.2","Gene",0,NA,0,0,0,0,0,0,1,0
"ENSG00000185149","NPY2R","Gene",0,0,0,0,0,1,0,0,0,1
"ENSG00000249924","RP11-27G13.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000164114","MAP9","Gene",11,118,43,57,42,343,50,29,51,338
"ENSG00000251244","RP13-487K5.1","Gene",0,NA,0,0,1,10,0,0,1,2
"ENSG00000164116","GUCY1A3","Gene",100,NA,83,321,64,298,29,230,579,186
"ENSG00000061918","GUCY1B3","Gene",51,NA,52,162,36,160,37,55,285,122
"ENSG00000256394","ASIC5","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000151790","TDO2","Gene",0,4,4,0,0,73,1,27,24,25
"ENSG00000256043","CTSO","Gene",109,1034,129,498,53,353,122,93,616,258
"ENSG00000251511","RP11-171N4.1","Gene",0,NA,0,0,0,2,0,0,0,2
"ENSG00000251283","RP11-171N4.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000249479","RP11-171N4.3","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000248912","RP11-171N4.4","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000145431","PDGFC","Gene",46,155,32,86,72,2579,10,57,230,1180
"ENSG00000248629","RP11-154F14.2","Gene",0,NA,0,0,0,1,0,0,0,0
"ENSG00000109738","GLRB","Gene",2,42,2,61,2,47,8,0,10,62
"ENSG00000120251","GRIA2","Gene",2,39,2,10,186,1604,90,81,132,2476
"ENSG00000234111","RP11-364P22.1","Gene",0,NA,0,0,0,1,0,0,1,0
"ENSG00000249275","RP11-364P22.2","Gene",0,NA,0,0,0,0,0,0,0,1
"ENSG00000164125","FAM198B","Gene",195,1219,113,918,101,1761,169,207,1963,898
"ENSG00000248429","RP11-597D13.9","Gene",28,NA,40,98,53,641,95,28,125,332
"ENSG00000250604","RP11-597D13.8","Gene",0,NA,0,1,0,0,0,1,0,2
"ENSG00000164124","TMEM144","Gene",19,98,19,36,45,523,15,15,64,211
"ENSG00000171509","RXFP1","Gene",39,418,9,245,17,45,4,32,119,62
"ENSG00000249901","RP11-781M16.2","Gene",0,NA,0,0,0,0,0,1,0,3
"ENSG00000205208","C4orf46","Gene",36,133,30,74,12,77,36,30,100,75
